left_eye_img,x_coord
362-0.jpg,1240
500-0.jpg,321
566-0.jpg,199
898-0.jpg,773
865-0.jpg,34
698-0.jpg,198
497-0.jpg,363
559-0.jpg,43
67-0.jpg,1
80-0.jpg,0
212-0.jpg,1671
472-0.jpg,861
3-0.jpg,858
242-0.jpg,1064
717-0.jpg,600
11-0.jpg,728
54-0.jpg,0
232-0.jpg,1348
408-0.jpg,1533
435-0.jpg,1389
318-0.jpg,257
771-0.jpg,1385
734-0.jpg,898
357-0.jpg,1145
629-0.jpg,874
310-0.jpg,89
141-0.jpg,1165
902-0.jpg,899
590-0.jpg,668
876-0.jpg,358
691-0.jpg,177
240-0.jpg,1081
181-0.jpg,1679
238-0.jpg,1207
614-0.jpg,1317
651-0.jpg,352
175-0.jpg,1667
613-0.jpg,1273
754-0.jpg,1312
332-0.jpg,582
325-0.jpg,421
430-0.jpg,1385
630-0.jpg,874
675-0.jpg,415
319-0.jpg,313
259-0.jpg,707
627-0.jpg,925
688-0.jpg,219
884-0.jpg,504
574-0.jpg,372
306-0.jpg,0
795-0.jpg,1112
301-0.jpg,42
469-0.jpg,895
483-0.jpg,656
843-0.jpg,256
555-0.jpg,13
766-0.jpg,1385
768-0.jpg,1381
628-0.jpg,895
749-0.jpg,1207
769-0.jpg,1385
384-0.jpg,1412
606-0.jpg,1141
454-0.jpg,1234
407-0.jpg,1534
883-0.jpg,504
621-0.jpg,1135
165-0.jpg,1653
926-0.jpg,1590
648-0.jpg,378
72-0.jpg,0
83-0.jpg,0
608-0.jpg,1192
477-0.jpg,742
22-0.jpg,149
905-0.jpg,919
146-0.jpg,1300
103-0.jpg,380
14-0.jpg,673
26-0.jpg,32
913-0.jpg,1204
696-0.jpg,123
247-0.jpg,928
229-0.jpg,1375
276-0.jpg,441
557-0.jpg,29
512-0.jpg,139
529-0.jpg,20
429-0.jpg,1381
43-0.jpg,0
770-0.jpg,1385
825-0.jpg,619
134-0.jpg,1037
672-0.jpg,358
99-0.jpg,317
637-0.jpg,698
927-0.jpg,1607
573-0.jpg,368
665-0.jpg,237
536-0.jpg,5
236-0.jpg,1207
663-0.jpg,164
343-0.jpg,869
166-0.jpg,1668
341-0.jpg,796
493-0.jpg,453
313-0.jpg,184
726-0.jpg,692
383-0.jpg,1412
121-0.jpg,761
220-0.jpg,1672
263-0.jpg,661
479-0.jpg,659
226-0.jpg,1512
162-0.jpg,1550
547-0.jpg,15
339-0.jpg,757
886-0.jpg,506
598-0.jpg,891
715-0.jpg,591
646-0.jpg,466
923-0.jpg,1487
77-0.jpg,0
607-0.jpg,1181
261-0.jpg,680
582-0.jpg,519
224-0.jpg,1522
210-0.jpg,1669
509-0.jpg,192
350-0.jpg,1000
219-0.jpg,1672
571-0.jpg,293
534-0.jpg,19
520-0.jpg,36
288-0.jpg,285
118-0.jpg,733
670-0.jpg,328
803-0.jpg,913
10-0.jpg,763
36-0.jpg,0
894-0.jpg,664
179-0.jpg,1665
510-0.jpg,173
930-0.jpg,1640
585-0.jpg,587
758-0.jpg,1373
320-0.jpg,363
532-0.jpg,19
862-0.jpg,31
355-0.jpg,1055
488-0.jpg,520
358-0.jpg,1204
584-0.jpg,561
8-0.jpg,830
233-0.jpg,1321
191-0.jpg,1671
495-0.jpg,369
245-0.jpg,1034
16-0.jpg,526
823-0.jpg,630
395-0.jpg,1422
324-0.jpg,411
295-0.jpg,156
97-0.jpg,275
239-0.jpg,1174
650-0.jpg,364
615-0.jpg,1356
291-0.jpg,206
302-0.jpg,9
722-0.jpg,669
138-0.jpg,1141
12-0.jpg,726
468-0.jpg,940
157-0.jpg,1467
463-0.jpg,1102
241-0.jpg,1064
204-0.jpg,1669
405-0.jpg,1532
434-0.jpg,1386
645-0.jpg,511
46-0.jpg,0
644-0.jpg,535
171-0.jpg,1668
265-0.jpg,589
872-0.jpg,187
209-0.jpg,1667
917-0.jpg,1324
85-0.jpg,0
835-0.jpg,422
746-0.jpg,1078
587-0.jpg,664
73-0.jpg,0
64-0.jpg,0
662-0.jpg,141
703-0.jpg,326
251-0.jpg,872
82-0.jpg,0
216-0.jpg,1673
914-0.jpg,1283
410-0.jpg,1530
352-0.jpg,1054
842-0.jpg,285
62-0.jpg,0
807-0.jpg,880
631-0.jpg,865
575-0.jpg,372
176-0.jpg,1664
805-0.jpg,913
5-0.jpg,851
685-0.jpg,311
464-0.jpg,1054
857-0.jpg,33
659-0.jpg,164
577-0.jpg,416
222-0.jpg,1648
633-0.jpg,788
521-0.jpg,22
71-0.jpg,0
505-0.jpg,241
925-0.jpg,1553
901-0.jpg,849
267-0.jpg,582
412-0.jpg,1509
567-0.jpg,203
354-0.jpg,1055
713-0.jpg,503
756-0.jpg,1364
387-0.jpg,1396
326-0.jpg,469
312-0.jpg,155
333-0.jpg,645
230-0.jpg,1348
142-0.jpg,1165
593-0.jpg,814
107-0.jpg,442
859-0.jpg,22
737-0.jpg,930
772-0.jpg,1385
507-0.jpg,238
864-0.jpg,31
562-0.jpg,57
821-0.jpg,679
619-0.jpg,1280
617-0.jpg,1367
133-0.jpg,1037
182-0.jpg,1673
760-0.jpg,1383
442-0.jpg,1453
895-0.jpg,722
482-0.jpg,656
392-0.jpg,1407
706-0.jpg,411
600-0.jpg,989
136-0.jpg,1065
461-0.jpg,1112
60-0.jpg,0
272-0.jpg,486
294-0.jpg,206
626-0.jpg,966
59-0.jpg,0
705-0.jpg,369
389-0.jpg,1390
370-0.jpg,1401
810-0.jpg,845
912-0.jpg,1118
783-0.jpg,1432
317-0.jpg,214
40-0.jpg,0
602-0.jpg,1017
877-0.jpg,358
296-0.jpg,87
38-0.jpg,0
376-0.jpg,1545
873-0.jpg,252
767-0.jpg,1381
910-0.jpg,1114
780-0.jpg,1419
687-0.jpg,244
599-0.jpg,939
112-0.jpg,606
349-0.jpg,958
720-0.jpg,631
427-0.jpg,1381
441-0.jpg,1444
747-0.jpg,1110
155-0.jpg,1422
192-0.jpg,1671
725-0.jpg,669
270-0.jpg,531
400-0.jpg,1486
478-0.jpg,702
501-0.jpg,298
420-0.jpg,1416
541-0.jpg,1
348-0.jpg,919
816-0.jpg,755
109-0.jpg,497
704-0.jpg,326
624-0.jpg,1083
149-0.jpg,1307
560-0.jpg,44
739-0.jpg,961
741-0.jpg,1022
390-0.jpg,1390
328-0.jpg,554
897-0.jpg,773
932-0.jpg,1640
604-0.jpg,1036
388-0.jpg,1392
113-0.jpg,606
231-0.jpg,1348
274-0.jpg,486
458-0.jpg,1152
188-0.jpg,1670
170-0.jpg,1668
369-0.jpg,1397
911-0.jpg,1114
745-0.jpg,1051
742-0.jpg,1046
193-0.jpg,1671
460-0.jpg,1112
403-0.jpg,1516
172-0.jpg,1668
308-0.jpg,33
418-0.jpg,1420
396-0.jpg,1422
719-0.jpg,604
605-0.jpg,1096
290-0.jpg,215
153-0.jpg,1420
228-0.jpg,1458
830-0.jpg,488
787-0.jpg,1392
683-0.jpg,388
252-0.jpg,848
523-0.jpg,22
837-0.jpg,358
640-0.jpg,604
578-0.jpg,468
934-0.jpg,1640
891-0.jpg,651
817-0.jpg,754
356-0.jpg,1069
915-0.jpg,1325
622-0.jpg,1083
909-0.jpg,1101
779-0.jpg,1410
581-0.jpg,519
524-0.jpg,18
169-0.jpg,1668
519-0.jpg,65
63-0.jpg,0
465-0.jpg,1020
373-0.jpg,1536
447-0.jpg,1329
271-0.jpg,494
467-0.jpg,972
257-0.jpg,792
618-0.jpg,1361
391-0.jpg,1394
404-0.jpg,1526
41-0.jpg,0
351-0.jpg,1038
481-0.jpg,656
603-0.jpg,1017
811-0.jpg,845
316-0.jpg,212
782-0.jpg,1432
727-0.jpg,719
377-0.jpg,1545
931-0.jpg,1640
406-0.jpg,1534
156-0.jpg,1422
828-0.jpg,551
928-0.jpg,1621
117-0.jpg,706
583-0.jpg,523
7-0.jpg,830
336-0.jpg,752
623-0.jpg,1083
485-0.jpg,600
174-0.jpg,1672
371-0.jpg,1435
