left_eye_img,x_coord
262-0.jpg,740
43-0.jpg,3
31-0.jpg,89
797-0.jpg,377
74-0.jpg,849
413-0.jpg,60
24-0.jpg,357
126-0.jpg,1297
800-0.jpg,363
163-0.jpg,1094
336-0.jpg,439
753-0.jpg,744
382-0.jpg,353
716-0.jpg,1183
629-0.jpg,1267
585-0.jpg,77
452-0.jpg,163
417-0.jpg,144
183-0.jpg,1553
312-0.jpg,776
793-0.jpg,412
342-0.jpg,537
762-0.jpg,737
80-0.jpg,1096
666-0.jpg,1669
307-0.jpg,876
253-0.jpg,935
492-0.jpg,1049
545-0.jpg,318
590-0.jpg,817
49-0.jpg,3
673-0.jpg,1640
473-0.jpg,798
548-0.jpg,16
575-0.jpg,1097
302-0.jpg,1054
456-0.jpg,6
104-0.jpg,1668
265-0.jpg,661
144-0.jpg,1390
757-0.jpg,741
181-0.jpg,1643
386-0.jpg,439
712-0.jpg,1183
156-0.jpg,1101
839-0.jpg,446
35-0.jpg,2
182-0.jpg,1574
70-0.jpg,700
56-0.jpg,123
122-0.jpg,1468
167-0.jpg,1230
368-0.jpg,338
297-0.jpg,1041
242-0.jpg,1163
223-0.jpg,1108
266-0.jpg,634
533-0.jpg,1412
576-0.jpg,1013
641-0.jpg,308
37-0.jpg,2
632-0.jpg,1038
750-0.jpg,835
677-0.jpg,1412
252-0.jpg,945
642-0.jpg,177
341-0.jpg,513
600-0.jpg,1335
804-0.jpg,363
496-0.jpg,851
841-0.jpg,669
137-0.jpg,1663
770-0.jpg,631
755-0.jpg,740
269-0.jpg,550
605-0.jpg,605
346-0.jpg,666
250-0.jpg,987
303-0.jpg,1002
567-0.jpg,1168
233-0.jpg,1370
616-0.jpg,613
69-0.jpg,604
653-0.jpg,568
94-0.jpg,1675
384-0.jpg,395
358-0.jpg,601
687-0.jpg,1388
517-0.jpg,40
287-0.jpg,768
745-0.jpg,853
552-0.jpg,427
540-0.jpg,918
362-0.jpg,478
683-0.jpg,1406
577-0.jpg,890
327-0.jpg,408
510-0.jpg,348
566-0.jpg,1044
174-0.jpg,1482
820-0.jpg,201
725-0.jpg,1112
23-0.jpg,412
334-0.jpg,405
143-0.jpg,1423
773-0.jpg,620
736-0.jpg,979
191-0.jpg,1271
472-0.jpg,744
351-0.jpg,783
437-0.jpg,87
207-0.jpg,806
693-0.jpg,1320
315-0.jpg,693
481-0.jpg,1653
678-0.jpg,1405
106-0.jpg,1666
468-0.jpg,477
592-0.jpg,1117
11-0.jpg,995
54-0.jpg,0
373-0.jpg,224
215-0.jpg,908
277-0.jpg,529
435-0.jpg,150
318-0.jpg,616
516-0.jpg,163
488-0.jpg,1332
115-0.jpg,1553
771-0.jpg,631
734-0.jpg,982
193-0.jpg,1214
543-0.jpg,517
696-0.jpg,1316
821-0.jpg,183
436-0.jpg,148
96-0.jpg,1675
528-0.jpg,1013
465-0.jpg,252
205-0.jpg,882
240-0.jpg,1212
515-0.jpg,331
550-0.jpg,229
560-0.jpg,32
785-0.jpg,512
34-0.jpg,0
809-0.jpg,274
238-0.jpg,1288
614-0.jpg,323
651-0.jpg,448
280-0.jpg,598
432-0.jpg,270
139-0.jpg,1549
840-0.jpg,531
709-0.jpg,1183
306-0.jpg,919
478-0.jpg,1386
283-0.jpg,668
116-0.jpg,1585
408-0.jpg,86
360-0.jpg,538
325-0.jpg,472
146-0.jpg,1323
136-0.jpg,1649
589-0.jpg,682
158-0.jpg,1024
829-0.jpg,147
630-0.jpg,1170
675-0.jpg,1522
405-0.jpg,146
259-0.jpg,791
688-0.jpg,1387
531-0.jpg,1291
73-0.jpg,790
574-0.jpg,1217
795-0.jpg,386
344-0.jpg,596
301-0.jpg,1115
801-0.jpg,365
469-0.jpg,536
806-0.jpg,307
494-0.jpg,941
843-0.jpg,800
451-0.jpg,183
713-0.jpg,1184
445-0.jpg,97
768-0.jpg,648
597-0.jpg,1670
16-0.jpg,733
710-0.jpg,1181
379-0.jpg,229
739-0.jpg,972
454-0.jpg,68
571-0.jpg,1607
411-0.jpg,4
628-0.jpg,1360
221-0.jpg,1052
264-0.jpg,681
198-0.jpg,1053
176-0.jpg,1548
738-0.jpg,974
165-0.jpg,1154
299-0.jpg,1082
648-0.jpg,234
72-0.jpg,770
527-0.jpg,925
818-0.jpg,256
228-0.jpg,1247
780-0.jpg,527
583-0.jpg,160
416-0.jpg,134
733-0.jpg,993
776-0.jpg,606
5-0.jpg,1334
728-0.jpg,1119
103-0.jpg,1668
51-0.jpg,0
112-0.jpg,1667
14-0.jpg,860
735-0.jpg,979
519-0.jpg,129
247-0.jpg,1068
586-0.jpg,217
98-0.jpg,1667
230-0.jpg,1304
91-0.jpg,1606
186-0.jpg,1411
557-0.jpg,357
512-0.jpg,573
794-0.jpg,392
639-0.jpg,446
656-0.jpg,817
29-0.jpg,168
613-0.jpg,206
383-0.jpg,364
825-0.jpg,163
322-0.jpg,525
367-0.jpg,345
132-0.jpg,1502
711-0.jpg,1188
672-0.jpg,1649
694-0.jpg,1320
637-0.jpg,664
48-0.jpg,1
152-0.jpg,1176
125-0.jpg,1333
197-0.jpg,1089
573-0.jpg,1356
536-0.jpg,1336
422-0.jpg,266
414-0.jpg,92
404-0.jpg,176
792-0.jpg,435
213-0.jpg,863
30-0.jpg,102
343-0.jpg,553
727-0.jpg,1119
587-0.jpg,402
844-0.jpg,865
493-0.jpg,1024
823-0.jpg,162
22-0.jpg,470
524-0.jpg,578
717-0.jpg,1126
409-0.jpg,58
25-0.jpg,323
752-0.jpg,806
173-0.jpg,1464
707-0.jpg,1193
453-0.jpg,87
195-0.jpg,1155
19-0.jpg,594
177-0.jpg,1580
706-0.jpg,1193
749-0.jpg,837
4-0.jpg,1358
88-0.jpg,1411
75-0.jpg,866
121-0.jpg,1511
192-0.jpg,1241
162-0.jpg,1083
127-0.jpg,1320
339-0.jpg,475
703-0.jpg,1208
63-0.jpg,386
84-0.jpg,1273
288-0.jpg,805
754-0.jpg,752
715-0.jpg,1185
381-0.jpg,295
160-0.jpg,1047
77-0.jpg,944
608-0.jpg,321
32-0.jpg,30
724-0.jpg,1110
261-0.jpg,740
133-0.jpg,1512
509-0.jpg,269
525-0.jpg,688
222-0.jpg,1075
219-0.jpg,1003
421-0.jpg,227
680-0.jpg,1406
534-0.jpg,1469
118-0.jpg,1629
635-0.jpg,811
846-0.jpg,1116
99-0.jpg,1671
803-0.jpg,366
491-0.jpg,1119
518-0.jpg,19
304-0.jpg,969
790-0.jpg,507
659-0.jpg,1087
236-0.jpg,1368
429-0.jpg,397
654-0.jpg,641
285-0.jpg,723
611-0.jpg,18
562-0.jpg,452
291-0.jpg,879
606-0.jpg,510
179-0.jpg,1643
184-0.jpg,1483
555-0.jpg,610
309-0.jpg,830
93-0.jpg,1666
278-0.jpg,550
21-0.jpg,487
448-0.jpg,216
363-0.jpg,456
320-0.jpg,580
365-0.jpg,382
333-0.jpg,374
584-0.jpg,27
783-0.jpg,515
647-0.jpg,48
398-0.jpg,331
827-0.jpg,155
731-0.jpg,1005
619-0.jpg,1071
774-0.jpg,615
212-0.jpg,838
430-0.jpg,332
82-0.jpg,1178
789-0.jpg,509
8-0.jpg,1184
568-0.jpg,1300
245-0.jpg,1118
420-0.jpg,221
200-0.jpg,994
53-0.jpg,3
18-0.jpg,595
669-0.jpg,1665
497-0.jpg,820
595-0.jpg,1517
101-0.jpg,1668
108-0.jpg,1668
708-0.jpg,1189
564-0.jpg,754
324-0.jpg,474
833-0.jpg,141
180-0.jpg,1673
396-0.jpg,396
551-0.jpg,330
514-0.jpg,464
257-0.jpg,844
626-0.jpg,1504
97-0.jpg,1673
239-0.jpg,1231
544-0.jpg,429
650-0.jpg,356
615-0.jpg,464
138-0.jpg,1611
57-0.jpg,151
816-0.jpg,260
274-0.jpg,450
12-0.jpg,969
438-0.jpg,78
591-0.jpg,931
105-0.jpg,1667
529-0.jpg,1116
830-0.jpg,148
690-0.jpg,1314
241-0.jpg,1196
204-0.jpg,889
210-0.jpg,790
434-0.jpg,201
471-0.jpg,682
319-0.jpg,598
624-0.jpg,1653
129-0.jpg,1370
220-0.jpg,1012
406-0.jpg,130
199-0.jpg,1027
214-0.jpg,877
684-0.jpg,1395
164-0.jpg,1150
298-0.jpg,1068
643-0.jpg,139
232-0.jpg,1359
196-0.jpg,1151
10-0.jpg,1069
40-0.jpg,0
356-0.jpg,676
385-0.jpg,424
378-0.jpg,180
256-0.jpg,863
154-0.jpg,1143
410-0.jpg,16
455-0.jpg,22
296-0.jpg,1021
345-0.jpg,607
329-0.jpg,324
842-0.jpg,744
495-0.jpg,871
81-0.jpg,1127
769-0.jpg,638
581-0.jpg,383
756-0.jpg,742
763-0.jpg,735
588-0.jpg,549
159-0.jpg,1023
674-0.jpg,1596
631-0.jpg,1153
258-0.jpg,823
689-0.jpg,1370
530-0.jpg,1225
831-0.jpg,150
243-0.jpg,1160
352-0.jpg,808
353-0.jpg,803
347-0.jpg,671
273-0.jpg,438
532-0.jpg,1371
676-0.jpg,1425
633-0.jpg,947
401-0.jpg,264
617-0.jpg,744
60-0.jpg,297
837-0.jpg,307
447-0.jpg,163
71-0.jpg,718
289-0.jpg,813
209-0.jpg,782
664-0.jpg,1569
702-0.jpg,1260
7-0.jpg,1197
166-0.jpg,1193
123-0.jpg,1434
326-0.jpg,417
620-0.jpg,1229
27-0.jpg,251
267-0.jpg,608
294-0.jpg,981
457-0.jpg,2
851-0.jpg,1480
848-0.jpg,1224
387-0.jpg,503
206-0.jpg,837
838-0.jpg,405
811-0.jpg,265
369-0.jpg,310
692-0.jpg,1315
372-0.jpg,267
293-0.jpg,921
467-0.jpg,372
328-0.jpg,350
142-0.jpg,1447
107-0.jpg,1668
55-0.jpg,69
254-0.jpg,907
559-0.jpg,68
1-0.jpg,1358
772-0.jpg,629
798-0.jpg,368
546-0.jpg,150
464-0.jpg,169
660-0.jpg,1237
388-0.jpg,519
767-0.jpg,651
61-0.jpg,303
580-0.jpg,531
652-0.jpg,551
68-0.jpg,596
645-0.jpg,0
370-0.jpg,304
403-0.jpg,209
95-0.jpg,1659
423-0.jpg,274
553-0.jpg,513
625-0.jpg,1605
500-0.jpg,573
442-0.jpg,7
407-0.jpg,104
229-0.jpg,1265
836-0.jpg,150
743-0.jpg,859
135-0.jpg,1583
392-0.jpg,532
623-0.jpg,1635
723-0.jpg,1109
505-0.jpg,132
393-0.jpg,486
194-0.jpg,1188
237-0.jpg,1304
272-0.jpg,452
479-0.jpg,1423
646-0.jpg,6
663-0.jpg,1532
374-0.jpg,200
79-0.jpg,1034
810-0.jpg,271
317-0.jpg,655
602-0.jpg,1005
251-0.jpg,977
503-0.jpg,341
427-0.jpg,357
486-0.jpg,1528
376-0.jpg,138
834-0.jpg,121
371-0.jpg,271
558-0.jpg,233
78-0.jpg,1013
722-0.jpg,1109
812-0.jpg,265
466-0.jpg,359
440-0.jpg,25
787-0.jpg,510
786-0.jpg,511
157-0.jpg,1048
402-0.jpg,216
760-0.jpg,739
720-0.jpg,1104
499-0.jpg,597
337-0.jpg,442
42-0.jpg,1
155-0.jpg,1114
781-0.jpg,519
579-0.jpg,660
211-0.jpg,816
685-0.jpg,1395
627-0.jpg,1447
501-0.jpg,461
58-0.jpg,214
20-0.jpg,530
168-0.jpg,1258
547-0.jpg,27
565-0.jpg,913
389-0.jpg,559
758-0.jpg,736
808-0.jpg,274
109-0.jpg,1666
375-0.jpg,159
661-0.jpg,1348
208-0.jpg,775
350-0.jpg,769
622-0.jpg,1529
268-0.jpg,574
480-0.jpg,1527
444-0.jpg,83
400-0.jpg,270
741-0.jpg,913
390-0.jpg,587
462-0.jpg,11
782-0.jpg,518
235-0.jpg,1400
270-0.jpg,514
563-0.jpg,617
66-0.jpg,522
419-0.jpg,191
539-0.jpg,1023
484-0.jpg,1546
778-0.jpg,582
354-0.jpg,721
175-0.jpg,1528
249-0.jpg,1018
698-0.jpg,1313
521-0.jpg,322
599-0.jpg,1445
148-0.jpg,1271
458-0.jpg,30
67-0.jpg,544
665-0.jpg,1650
62-0.jpg,382
377-0.jpg,174
231-0.jpg,1313
761-0.jpg,737
149-0.jpg,1254
310-0.jpg,829
86-0.jpg,1345
747-0.jpg,845
394-0.jpg,483
700-0.jpg,1314
681-0.jpg,1402
46-0.jpg,1
682-0.jpg,1400
114-0.jpg,1591
151-0.jpg,1210
721-0.jpg,1107
6-0.jpg,1296
460-0.jpg,92
425-0.jpg,317
607-0.jpg,417
308-0.jpg,876
719-0.jpg,1106
131-0.jpg,1441
832-0.jpg,148
397-0.jpg,368
111-0.jpg,1667
41-0.jpg,0
290-0.jpg,861
799-0.jpg,366
746-0.jpg,849
662-0.jpg,1407
190-0.jpg,1287
507-0.jpg,21
542-0.jpg,726
487-0.jpg,1444
292-0.jpg,916
582-0.jpg,280
217-0.jpg,954
726-0.jpg,1114
276-0.jpg,506
169-0.jpg,1295
601-0.jpg,1203
355-0.jpg,684
275-0.jpg,480
446-0.jpg,145
439-0.jpg,32
391-0.jpg,604
313-0.jpg,739
667-0.jpg,1658
523-0.jpg,468
3-0.jpg,1358
759-0.jpg,734
330-0.jpg,333
640-0.jpg,387
295-0.jpg,984
598-0.jpg,1601
679-0.jpg,1403
255-0.jpg,892
316-0.jpg,675
764-0.jpg,726
441-0.jpg,0
498-0.jpg,695
172-0.jpg,1399
271-0.jpg,492
234-0.jpg,1402
170-0.jpg,1326
314-0.jpg,726
705-0.jpg,1200
85-0.jpg,1328
740-0.jpg,965
216-0.jpg,916
813-0.jpg,262
561-0.jpg,274
502-0.jpg,405
47-0.jpg,0
701-0.jpg,1307
461-0.jpg,73
686-0.jpg,1393
128-0.jpg,1349
113-0.jpg,1637
784-0.jpg,511
817-0.jpg,259
766-0.jpg,666
506-0.jpg,58
638-0.jpg,562
835-0.jpg,66
744-0.jpg,856
39-0.jpg,0
426-0.jpg,352
463-0.jpg,83
117-0.jpg,1620
45-0.jpg,1
87-0.jpg,1408
424-0.jpg,308
395-0.jpg,412
779-0.jpg,531
621-0.jpg,1355
699-0.jpg,1314
26-0.jpg,264
541-0.jpg,789
150-0.jpg,1211
189-0.jpg,1331
248-0.jpg,1026
520-0.jpg,248
485-0.jpg,1601
